"","congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation","lastname","stars"
"26678",98,"1983-01-03","Senate","VA",200,"TRIBLE, Paul Seward, Jr.","T000367","1946-12-29",4,1,13154,36.0136892539357,"Boomers","TRIBLE",""
"26679",99,"1985-01-03","Senate","VA",200,"TRIBLE, Paul Seward, Jr.","T000367","1946-12-29",5,2,13885,38.0150581793292,"Boomers","TRIBLE",""
"26680",100,"1987-01-03","Senate","VA",200,"TRIBLE, Paul Seward, Jr.","T000367","1946-12-29",6,3,14615,40.0136892539357,"Boomers","TRIBLE",""
"26695",74,"1935-01-03","Senate","MO",100,"TRUMAN, Harry S.","T000387","1884-05-08",1,1,18501,50.652977412731,"Lost","TRUMAN",""
"26696",75,"1937-01-03","Senate","MO",100,"TRUMAN, Harry S.","T000387","1884-05-08",2,2,19232,52.6543463381246,"Lost","TRUMAN",""
"26697",76,"1939-01-03","Senate","MO",100,"TRUMAN, Harry S.","T000387","1884-05-08",3,3,19962,54.652977412731,"Lost","TRUMAN",""
"26698",77,"1941-01-03","Senate","MO",100,"TRUMAN, Harry S.","T000387","1884-05-08",4,4,20693,56.6543463381246,"Lost","TRUMAN",""
"26699",78,"1943-01-03","Senate","MO",100,"TRUMAN, Harry S.","T000387","1884-05-08",5,5,21423,58.652977412731,"Lost","TRUMAN",""
"26700",79,"1945-01-03","Senate","MO",100,"TRUMAN, Harry S.","T000387","1884-05-08",6,6,22154,60.6543463381246,"Lost","TRUMAN",""
"26703",96,"1979-01-03","Senate","MA",100,"TSONGAS, Paul Efthemios","T000393","1941-02-14",3,1,13837,37.8836413415469,"Silent","TSONGAS",""
"26704",97,"1981-01-03","Senate","MA",100,"TSONGAS, Paul Efthemios","T000393","1941-02-14",4,2,14568,39.8850102669405,"Silent","TSONGAS",""
"26705",98,"1983-01-03","Senate","MA",100,"TSONGAS, Paul Efthemios","T000393","1941-02-14",5,3,15298,41.8836413415469,"Silent","TSONGAS",""
"26724",77,"1941-01-03","Senate","DE",100,"TUNNELL, James Miller","T000409","1879-08-02",1,1,22434,61.4209445585216,"Missionary","TUNNELL",""
"26725",78,"1943-01-03","Senate","DE",100,"TUNNELL, James Miller","T000409","1879-08-02",2,2,23164,63.419575633128,"Missionary","TUNNELL",""
"26726",79,"1945-01-03","Senate","DE",100,"TUNNELL, James Miller","T000409","1879-08-02",3,3,23895,65.4209445585216,"Missionary","TUNNELL",""
"26730",92,"1971-01-03","Senate","CA",100,"TUNNEY, John Varick","T000410","1934-06-26",4,1,13340,36.5229295003422,"Silent","TUNNEY",""
"26731",93,"1973-01-03","Senate","CA",100,"TUNNEY, John Varick","T000410","1934-06-26",5,2,14071,38.5242984257358,"Silent","TUNNEY",""
"26732",94,"1975-01-03","Senate","CA",100,"TUNNEY, John Varick","T000410","1934-06-26",6,3,14801,40.5229295003422,"Silent","TUNNEY",""
"26752",89,"1965-01-03","Senate","MD",100,"TYDINGS, Joseph Davies","T000445","1928-05-04",1,1,13393,36.6680355920602,"Silent","TYDINGS",""
"26753",90,"1967-01-03","Senate","MD",100,"TYDINGS, Joseph Davies","T000445","1928-05-04",2,2,14123,38.6666666666667,"Silent","TYDINGS",""
"26754",91,"1969-01-03","Senate","MD",100,"TYDINGS, Joseph Davies","T000445","1928-05-04",3,3,14854,40.6680355920602,"Silent","TYDINGS",""
"26757",70,"1927-03-04","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",3,1,13480,36.9062286105407,"Lost","TYDINGS",""
"26758",71,"1929-03-04","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",4,2,14211,38.9075975359343,"Lost","TYDINGS",""
"26759",72,"1931-03-04","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",5,3,14941,40.9062286105407,"Lost","TYDINGS",""
"26760",73,"1933-03-04","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",6,4,15672,42.9075975359343,"Lost","TYDINGS",""
"26761",74,"1935-01-03","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",7,5,16342,44.7419575633128,"Lost","TYDINGS",""
"26762",75,"1937-01-03","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",8,6,17073,46.7433264887064,"Lost","TYDINGS",""
"26763",76,"1939-01-03","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",9,7,17803,48.7419575633128,"Lost","TYDINGS",""
"26764",77,"1941-01-03","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",10,8,18534,50.7433264887064,"Lost","TYDINGS",""
"26765",78,"1943-01-03","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",11,9,19264,52.7419575633128,"Lost","TYDINGS",""
"26766",79,"1945-01-03","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",12,10,19995,54.7433264887064,"Lost","TYDINGS",""
"26767",80,"1947-01-03","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",13,11,20725,56.7419575633128,"Lost","TYDINGS",""
"26768",81,"1949-01-03","Senate","MD",100,"TYDINGS, Millard Evelyn","T000446","1890-04-06",14,12,21456,58.7433264887064,"Lost","TYDINGS",""
"26771",69,"1925-03-04","Senate","TN",100,"TYSON, Lawrence Davis","T000456","1861-07-04",1,1,23253,63.6632443531828,"Missionary","TYSON",""
"26772",70,"1927-03-04","Senate","TN",100,"TYSON, Lawrence Davis","T000456","1861-07-04",2,2,23983,65.6618754277892,"Missionary","TYSON",""
"26773",71,"1929-03-04","Senate","TN",100,"TYSON, Lawrence Davis","T000456","1861-07-04",3,3,24714,67.6632443531827,"Missionary","TYSON",""
"26774",103,"1993-01-03","Senate","TN",200,"THOMPSON, Fred Dalton","T000457","1942-08-19",1,1,18400,50.3764544832307,"Silent","THOMPSON",""
"26775",104,"1995-01-03","Senate","TN",200,"THOMPSON, Fred Dalton","T000457","1942-08-19",2,2,19130,52.3750855578371,"Silent","THOMPSON",""
"26776",105,"1997-01-03","Senate","TN",200,"THOMPSON, Fred Dalton","T000457","1942-08-19",3,3,19861,54.3764544832307,"Silent","THOMPSON",""
"26777",106,"1999-01-03","Senate","TN",200,"THOMPSON, Fred Dalton","T000457","1942-08-19",4,4,20591,56.3750855578371,"Silent","THOMPSON",""
"26778",107,"2001-01-03","Senate","TN",200,"THOMPSON, Fred Dalton","T000457","1942-08-19",5,5,21322,58.3764544832307,"Silent","THOMPSON",""
"26808",112,"2011-01-03","Senate","PA",200,"TOOMEY, Patrick Joseph","T000461","1961-11-17",4,1,17944,49.1279945242984,"Boomers","TOOMEY",""
"26809",113,"2013-01-03","Senate","PA",200,"TOOMEY, Patrick Joseph","T000461","1961-11-17",5,2,18675,51.129363449692,"Boomers","TOOMEY",""
"26810",114,"2015-01-03","Senate","PA",200,"TOOMEY, Patrick Joseph","T000461","1961-11-17",6,3,19405,53.1279945242984,"Boomers","TOOMEY",""
"26811",115,"2017-01-03","Senate","PA",200,"TOOMEY, Patrick Joseph","T000461","1961-11-17",7,4,20136,55.129363449692,"Boomers","TOOMEY",""
"26812",116,"2019-01-03","Senate","PA",200,"TOOMEY, Patrick Joseph","T000461","1961-11-17",8,5,20866,57.1279945242984,"Boomers","TOOMEY",""
"26813",117,"2021-01-03","Senate","PA",200,"TOOMEY, Patrick Joseph","T000461","1961-11-17",9,6,21597,59.129363449692,"Boomers","TOOMEY",""
"26834",110,"2007-01-03","Senate","MT",100,"TESTER, Jon","T000464","1956-08-21",1,1,18397,50.3682409308693,"Boomers","TESTER",""
"26835",111,"2009-01-03","Senate","MT",100,"TESTER, Jon","T000464","1956-08-21",2,2,19128,52.3696098562628,"Boomers","TESTER",""
"26836",112,"2011-01-03","Senate","MT",100,"TESTER, Jon","T000464","1956-08-21",3,3,19858,54.3682409308693,"Boomers","TESTER",""
"26837",113,"2013-01-03","Senate","MT",100,"TESTER, Jon","T000464","1956-08-21",4,4,20589,56.3696098562628,"Boomers","TESTER",""
"26838",114,"2015-01-03","Senate","MT",100,"TESTER, Jon","T000464","1956-08-21",5,5,21319,58.3682409308693,"Boomers","TESTER",""
"26839",115,"2017-01-03","Senate","MT",100,"TESTER, Jon","T000464","1956-08-21",6,6,22050,60.3696098562628,"Boomers","TESTER",""
"26840",116,"2019-01-03","Senate","MT",100,"TESTER, Jon","T000464","1956-08-21",7,7,22780,62.3682409308693,"Boomers","TESTER",""
"26841",117,"2021-01-03","Senate","MT",100,"TESTER, Jon","T000464","1956-08-21",8,8,23511,64.3696098562628,"Boomers","TESTER",""
"26842",118,"2023-01-03","Senate","MT",100,"TESTER, Jon","T000464","1956-08-21",9,9,24241,66.3682409308693,"Boomers","TESTER",""
"26893",114,"2015-01-03","Senate","NC",200,"TILLIS, Thomas Roland (Thom)","T000476","1960-08-30",1,1,19849,54.3436002737851,"Boomers","TILLIS",""
"26894",115,"2017-01-03","Senate","NC",200,"TILLIS, Thomas Roland (Thom)","T000476","1960-08-30",2,2,20580,56.3449691991786,"Boomers","TILLIS",""
"26895",116,"2019-01-03","Senate","NC",200,"TILLIS, Thomas Roland (Thom)","T000476","1960-08-30",3,3,21310,58.3436002737851,"Boomers","TILLIS",""
"26896",117,"2021-01-03","Senate","NC",200,"TILLIS, Thomas Roland (Thom)","T000476","1960-08-30",4,4,22041,60.3449691991786,"Boomers","TILLIS",""
"26897",118,"2023-01-03","Senate","NC",200,"TILLIS, Thomas Roland (Thom)","T000476","1960-08-30",5,5,22771,62.3436002737851,"Boomers","TILLIS",""
"26956",79,"1945-01-03","Senate","NC",100,"UMSTEAD, William Bradley","U000005","1895-05-13",4,1,18132,49.6427104722793,"Lost","UMSTEAD",""
"26957",80,"1947-01-03","Senate","NC",100,"UMSTEAD, William Bradley","U000005","1895-05-13",5,2,18862,51.6413415468857,"Lost","UMSTEAD",""
"26971",66,"1919-03-04","Senate","AL",100,"UNDERWOOD, Oscar Wilder","U000013","1862-05-06",13,3,20755,56.8240930869268,"Missionary","UNDERWOOD",""
"26972",67,"1921-03-04","Senate","AL",100,"UNDERWOOD, Oscar Wilder","U000013","1862-05-06",14,4,21486,58.8254620123203,"Missionary","UNDERWOOD",""
"26973",68,"1923-03-04","Senate","AL",100,"UNDERWOOD, Oscar Wilder","U000013","1862-05-06",15,5,22216,60.8240930869268,"Missionary","UNDERWOOD",""
"26974",69,"1925-03-04","Senate","AL",100,"UNDERWOOD, Oscar Wilder","U000013","1862-05-06",16,6,22947,62.8254620123203,"Missionary","UNDERWOOD",""
"27004",83,"1953-01-03","Senate","NH",200,"UPTON, Robert William","U000032","1884-02-03",1,1,25171,68.9144421629021,"Lost","UPTON",""
"27021",111,"2009-01-03","Senate","CO",100,"UDALL, Mark","U000038","1950-07-18",6,1,21354,58.4640657084189,"Boomers","UDALL",""
"27022",112,"2011-01-03","Senate","CO",100,"UDALL, Mark","U000038","1950-07-18",7,2,22084,60.4626967830253,"Boomers","UDALL",""
"27023",113,"2013-01-03","Senate","CO",100,"UDALL, Mark","U000038","1950-07-18",8,3,22815,62.4640657084189,"Boomers","UDALL",""
"27029",111,"2009-01-03","Senate","NM",100,"UDALL, Thomas (Tom)","U000039","1948-05-18",6,1,22145,60.6297056810404,"Boomers","UDALL",""
"27030",112,"2011-01-03","Senate","NM",100,"UDALL, Thomas (Tom)","U000039","1948-05-18",7,2,22875,62.6283367556468,"Boomers","UDALL",""
"27031",113,"2013-01-03","Senate","NM",100,"UDALL, Thomas (Tom)","U000039","1948-05-18",8,3,23606,64.6297056810404,"Boomers","UDALL",""
"27032",114,"2015-01-03","Senate","NM",100,"UDALL, Thomas (Tom)","U000039","1948-05-18",9,4,24336,66.6283367556468,"Boomers","UDALL",""
"27033",115,"2017-01-03","Senate","NM",100,"UDALL, Thomas (Tom)","U000039","1948-05-18",10,5,25067,68.6297056810404,"Boomers","UDALL",""
"27034",116,"2019-01-03","Senate","NM",100,"UDALL, Thomas (Tom)","U000039","1948-05-18",11,6,25797,70.6283367556468,"Boomers","UDALL",""
"27060",70,"1927-03-04","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",1,1,15686,42.9459274469541,"Lost","VANDENBERG",""
"27061",71,"1929-03-04","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",2,2,16417,44.9472963723477,"Lost","VANDENBERG",""
"27062",72,"1931-03-04","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",3,3,17147,46.9459274469541,"Lost","VANDENBERG",""
"27063",73,"1933-03-04","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",4,4,17878,48.9472963723477,"Lost","VANDENBERG",""
"27064",74,"1935-01-03","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",5,5,18548,50.7816563997262,"Lost","VANDENBERG",""
"27065",75,"1937-01-03","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",6,6,19279,52.7830253251198,"Lost","VANDENBERG",""
"27066",76,"1939-01-03","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",7,7,20009,54.7816563997262,"Lost","VANDENBERG",""
"27067",77,"1941-01-03","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",8,8,20740,56.7830253251198,"Lost","VANDENBERG",""
"27068",78,"1943-01-03","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",9,9,21470,58.7816563997262,"Lost","VANDENBERG",""
"27069",79,"1945-01-03","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",10,10,22201,60.7830253251198,"Lost","VANDENBERG",""
"27070",80,"1947-01-03","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",11,11,22931,62.7816563997262,"Lost","VANDENBERG",""
"27071",81,"1949-01-03","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",12,12,23662,64.7830253251198,"Lost","VANDENBERG",""
"27072",82,"1951-01-03","Senate","MI",200,"VANDENBERG, Arthur Hendrick","V000025","1884-03-22",13,13,24392,66.7816563997262,"Lost","VANDENBERG",""
"27104",73,"1933-03-04","Senate","IN",100,"VAN NUYS, Frederick","V000050","1874-04-16",1,1,21506,58.880219028063,"Missionary","VAN NUYS",""
"27105",74,"1935-01-03","Senate","IN",100,"VAN NUYS, Frederick","V000050","1874-04-16",2,2,22176,60.7145790554415,"Missionary","VAN NUYS",""
"27106",75,"1937-01-03","Senate","IN",100,"VAN NUYS, Frederick","V000050","1874-04-16",3,3,22907,62.715947980835,"Missionary","VAN NUYS",""
"27107",76,"1939-01-03","Senate","IN",100,"VAN NUYS, Frederick","V000050","1874-04-16",4,4,23637,64.7145790554415,"Missionary","VAN NUYS",""
"27108",77,"1941-01-03","Senate","IN",100,"VAN NUYS, Frederick","V000050","1874-04-16",5,5,24368,66.715947980835,"Missionary","VAN NUYS",""
"27109",78,"1943-01-03","Senate","IN",100,"VAN NUYS, Frederick","V000050","1874-04-16",6,6,25098,68.7145790554415,"Missionary","VAN NUYS",""
"27290",106,"1999-01-03","Senate","OH",200,"VOINOVICH, George Victor","V000126","1936-07-15",1,1,22817,62.4695414099932,"Silent","VOINOVICH",""
"27291",107,"2001-01-03","Senate","OH",200,"VOINOVICH, George Victor","V000126","1936-07-15",2,2,23548,64.4709103353867,"Silent","VOINOVICH",""
"27292",108,"2003-01-03","Senate","OH",200,"VOINOVICH, George Victor","V000126","1936-07-15",3,3,24278,66.4695414099932,"Silent","VOINOVICH",""
"27293",109,"2005-01-03","Senate","OH",200,"VOINOVICH, George Victor","V000126","1936-07-15",4,4,25009,68.4709103353867,"Silent","VOINOVICH",""
"27294",110,"2007-01-03","Senate","OH",200,"VOINOVICH, George Victor","V000126","1936-07-15",5,5,25739,70.4695414099932,"Silent","VOINOVICH",""
"27295",111,"2009-01-03","Senate","OH",200,"VOINOVICH, George Victor","V000126","1936-07-15",6,6,26470,72.4709103353867,"Silent","VOINOVICH",""
"27299",109,"2005-01-03","Senate","LA",200,"VITTER, David","V000127","1961-05-03",4,1,15951,43.6714579055441,"Boomers","VITTER",""
"27300",110,"2007-01-03","Senate","LA",200,"VITTER, David","V000127","1961-05-03",5,2,16681,45.6700889801506,"Boomers","VITTER",""
"27301",111,"2009-01-03","Senate","LA",200,"VITTER, David","V000127","1961-05-03",6,3,17412,47.6714579055441,"Boomers","VITTER",""
"27302",112,"2011-01-03","Senate","LA",200,"VITTER, David","V000127","1961-05-03",7,4,18142,49.6700889801506,"Boomers","VITTER",""
"27303",113,"2013-01-03","Senate","LA",200,"VITTER, David","V000127","1961-05-03",8,5,18873,51.6714579055441,"Boomers","VITTER",""
"27304",114,"2015-01-03","Senate","LA",200,"VITTER, David","V000127","1961-05-03",9,6,19603,53.6700889801506,"Boomers","VITTER",""
"27312",115,"2017-01-03","Senate","MD",100,"VAN HOLLEN, Christopher","V000128","1959-01-10",8,1,21178,57.9822039698836,"Boomers","VAN HOLLEN",""
"27313",116,"2019-01-03","Senate","MD",100,"VAN HOLLEN, Christopher","V000128","1959-01-10",9,2,21908,59.9808350444901,"Boomers","VAN HOLLEN",""
"27314",117,"2021-01-03","Senate","MD",100,"VAN HOLLEN, Christopher","V000128","1959-01-10",10,3,22639,61.9822039698836,"Boomers","VAN HOLLEN",""
"27315",118,"2023-01-03","Senate","MD",100,"VAN HOLLEN, Christopher","V000128","1959-01-10",11,4,23369,63.9808350444901,"Boomers","VAN HOLLEN",""
"27345",118,"2023-01-03","Senate","OH",200,"VANCE, James David","V000137","1984-08-02",1,1,14033,38.4202600958248,"Millennial","VANCE",""
"27346",66,"1919-03-04","Senate","NY",200,"WADSWORTH, James Wolcott, Jr.","W000012","1877-08-12",3,3,15178,41.555099247091,"Missionary","WADSWORTH",""
"27347",67,"1921-03-04","Senate","NY",200,"WADSWORTH, James Wolcott, Jr.","W000012","1877-08-12",4,4,15909,43.5564681724846,"Missionary","WADSWORTH",""
"27348",68,"1923-03-04","Senate","NY",200,"WADSWORTH, James Wolcott, Jr.","W000012","1877-08-12",5,5,16639,45.555099247091,"Missionary","WADSWORTH",""
"27349",69,"1925-03-04","Senate","NY",200,"WADSWORTH, James Wolcott, Jr.","W000012","1877-08-12",6,6,17370,47.5564681724846,"Missionary","WADSWORTH",""
"27369",70,"1927-03-04","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",1,1,18165,49.7330595482546,"Missionary","WAGNER",""
"27370",71,"1929-03-04","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",2,2,18896,51.7344284736482,"Missionary","WAGNER",""
"27371",72,"1931-03-04","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",3,3,19626,53.7330595482546,"Missionary","WAGNER",""
"27372",73,"1933-03-04","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",4,4,20357,55.7344284736482,"Missionary","WAGNER",""
"27373",74,"1935-01-03","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",5,5,21027,57.5687885010267,"Missionary","WAGNER",""
"27374",75,"1937-01-03","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",6,6,21758,59.5701574264203,"Missionary","WAGNER",""
"27375",76,"1939-01-03","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",7,7,22488,61.5687885010267,"Missionary","WAGNER",""
"27376",77,"1941-01-03","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",8,8,23219,63.5701574264203,"Missionary","WAGNER",""
"27377",78,"1943-01-03","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",9,9,23949,65.5687885010267,"Missionary","WAGNER",""
"27378",79,"1945-01-03","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",10,10,24680,67.5701574264203,"Missionary","WAGNER",""
"27379",80,"1947-01-03","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",11,11,25410,69.5687885010267,"Missionary","WAGNER",""
"27380",81,"1949-01-03","Senate","NY",100,"WAGNER, Robert Ferdinand","W000021","1877-06-08",12,12,26141,71.5701574264203,"Missionary","WAGNER",""
"27389",71,"1929-03-04","Senate","CT",200,"WALCOTT, Frederic Collin","W000032","1869-02-19",1,1,21927,60.0328542094456,"Missionary","WALCOTT",""
"27390",72,"1931-03-04","Senate","CT",200,"WALCOTT, Frederic Collin","W000032","1869-02-19",2,2,22657,62.031485284052,"Missionary","WALCOTT",""
"27391",73,"1933-03-04","Senate","CT",200,"WALCOTT, Frederic Collin","W000032","1869-02-19",3,3,23388,64.0328542094456,"Missionary","WALCOTT",""
"27420",72,"1931-03-04","Senate","CO",100,"WALKER, Walter","W000069","1883-04-03",1,1,17501,47.9151266255989,"Lost","WALKER",""
"27425",77,"1941-01-03","Senate","WA",100,"WALLGREN, Monrad Charles","W000088","1891-04-17",5,1,18158,49.7138945927447,"Lost","WALLGREN",""
"27426",78,"1943-01-03","Senate","WA",100,"WALLGREN, Monrad Charles","W000088","1891-04-17",6,2,18888,51.7125256673511,"Lost","WALLGREN",""
"27427",79,"1945-01-03","Senate","WA",100,"WALLGREN, Monrad Charles","W000088","1891-04-17",7,3,19619,53.7138945927447,"Lost","WALLGREN",""
"27431",95,"1977-01-03","Senate","WY",200,"WALLOP, Malcolm","W000092","1933-02-27",1,1,16016,43.8494182067077,"Silent","WALLOP",""
"27432",96,"1979-01-03","Senate","WY",200,"WALLOP, Malcolm","W000092","1933-02-27",2,2,16746,45.8480492813142,"Silent","WALLOP",""
"27433",97,"1981-01-03","Senate","WY",200,"WALLOP, Malcolm","W000092","1933-02-27",3,3,17477,47.8494182067077,"Silent","WALLOP",""
"27434",98,"1983-01-03","Senate","WY",200,"WALLOP, Malcolm","W000092","1933-02-27",4,4,18207,49.8480492813142,"Silent","WALLOP",""
"27435",99,"1985-01-03","Senate","WY",200,"WALLOP, Malcolm","W000092","1933-02-27",5,5,18938,51.8494182067077,"Silent","WALLOP",""
"27436",100,"1987-01-03","Senate","WY",200,"WALLOP, Malcolm","W000092","1933-02-27",6,6,19668,53.8480492813142,"Silent","WALLOP",""
"27437",101,"1989-01-03","Senate","WY",200,"WALLOP, Malcolm","W000092","1933-02-27",7,7,20399,55.8494182067077,"Silent","WALLOP",""
"27438",102,"1991-01-03","Senate","WY",200,"WALLOP, Malcolm","W000092","1933-02-27",8,8,21129,57.8480492813142,"Silent","WALLOP",""
